ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,demand_pc1,demand_pc1_lower,demand_pc1_upper,demand_pc2,demand_pc2_lower,demand_pc2_upper,demand_pc3,demand_pc3_lower,demand_pc3_upper,demand_pc4,demand_pc4_lower,demand_pc4_upper,demand_pc5,demand_pc5_lower,demand_pc5_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,supply_pc1,supply_pc1_lower,supply_pc1_upper,supply_pc2,supply_pc2_lower,supply_pc2_upper,supply_pc3,supply_pc3_lower,supply_pc3_upper,supply_pc4,supply_pc4_lower,supply_pc4_upper,supply_pc5,supply_pc5_lower,supply_pc5_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-09-11,2.9259026845134657,1.7574946829734226,2.2108556088583877,2.9259026845134657,2.9259026845134657,-0.9367505194824237,-0.9367505194824237,-0.9367505194824237,0.3138845734534272,0.3138845734534272,0.3138845734534272,-0.21772540015881106,-0.21772540015881106,-0.21772540015881106,0.13406848716037947,0.13406848716037947,0.13406848716037947,-0.13256889334769661,-0.13256889334769661,-0.13256889334769661,0.056432233429364785,0.056432233429364785,0.056432233429364785,-2.8806379485367777,-2.8806379485367777,-2.8806379485367777,0.13545700980575912,0.13545700980575912,0.13545700980575912,-3.2779242145715766,-3.2779242145715766,-3.2779242145715766,-0.35210570536430413,-0.35210570536430413,-0.35210570536430413,0.4553333335990851,0.4553333335990851,0.4553333335990851,0.004510627457595317,0.004510627457595317,0.004510627457595317,-0.013709240385585023,-0.013709240385585023,-0.013709240385585023,1.9575966694399385,1.9575966694399385,1.9575966694399385,0.0,0.0,0.0,1.989152165031042
2015-09-12,2.9250742683589004,1.7039920905571746,2.1652791895474914,2.9250742683589004,2.9250742683589004,-0.9850048161379578,-0.9850048161379578,-0.9850048161379578,-0.12269465503311683,-0.12269465503311683,-0.12269465503311683,-0.2612410452795065,-0.2612410452795065,-0.2612410452795065,0.12072120679230272,0.12072120679230272,0.12072120679230272,-0.2718704894264525,-0.2718704894264525,-0.2718704894264525,0.36218388860757267,0.36218388860757267,0.36218388860757267,-2.5903029382554226,-2.5903029382554226,-2.5903029382554226,0.10565986383873739,0.10565986383873739,0.10565986383873739,-1.5779214415544747,-1.5779214415544747,-1.5779214415544747,-0.37033801953985485,-0.37033801953985485,-0.37033801953985485,-0.561193188224269,-0.561193188224269,-0.561193188224269,-0.01360905843636113,-0.01360905843636113,-0.01360905843636113,-0.40439190644864814,-0.40439190644864814,-0.40439190644864814,2.009690028566113,2.009690028566113,2.009690028566113,0.0,0.0,0.0,1.9400694522209427
2015-09-13,2.924245852204335,1.6732619638811654,2.106261595070657,2.924245852204335,2.924245852204335,-1.020215645087292,-1.020215645087292,-1.020215645087292,-0.2399264559611279,-0.2399264559611279,-0.2399264559611279,-0.2611766607180783,-0.2611766607180783,-0.2611766607180783,0.14774708498437839,0.14774708498437839,0.14774708498437839,-0.65182720475701,-0.65182720475701,-0.65182720475701,0.2856059266033239,0.2856059266033239,0.2856059266033239,-2.9582410965107107,-2.9582410965107107,-2.9582410965107107,0.09519099102291487,0.09519099102291487,0.09519099102291487,-1.135579444938256,-1.135579444938256,-1.135579444938256,-0.3686022459186593,-0.3686022459186593,-0.3686022459186593,-0.8139987366658606,-0.8139987366658606,-0.8139987366658606,-0.01567435016233594,-0.01567435016233594,-0.01567435016233594,-0.11716698189940247,-0.11716698189940247,-0.11716698189940247,2.055192433322821,2.055192433322821,2.055192433322821,0.0,0.0,0.0,1.9040302071170432
2015-09-14,2.92341743604977,1.7600356764967207,2.207380998749099,2.92341743604977,2.92341743604977,-0.9409389496191992,-0.9409389496191992,-0.9409389496191992,0.25964045526160234,0.25964045526160234,0.25964045526160234,-0.21987491081824836,-0.21987491081824836,-0.21987491081824836,0.162787651937165,0.162787651937165,0.162787651937165,-0.3148572811659392,-0.3148572811659392,-0.3148572811659392,0.005056437654651961,0.005056437654651961,0.005056437654651961,-3.0314391614297476,-3.0314391614297476,-3.0314391614297476,0.12925393154558165,0.12925393154558165,0.12925393154558165,-3.065839369040407,-3.065839369040407,-3.065839369040407,-0.3381159347702196,-0.3381159347702196,-0.3381159347702196,0.3468263400057752,0.3468263400057752,0.3468263400057752,0.003683517960290206,0.003683517960290206,0.003683517960290206,-0.0024665952729119017,-0.0024665952729119017,-0.0024665952729119017,2.0929668070834606,2.0929668070834606,2.0929668070834606,0.0,0.0,0.0,1.9824784864305705
2015-09-15,2.922589019895204,1.8199086035427092,2.250444291279792,2.922589019895204,2.922589019895204,-0.9035879556367168,-0.9035879556367168,-0.9035879556367168,0.3520332180160169,0.3520332180160169,0.3520332180160169,-0.1864160609589888,-0.1864160609589888,-0.1864160609589888,0.15039984234011497,0.15039984234011497,0.15039984234011497,-0.36150364297975646,-0.36150364297975646,-0.36150364297975646,-0.03638029983104797,-0.03638029983104797,-0.03638029983104797,-3.2248170812941543,-3.2248170812941543,-3.2248170812941543,0.13310342013316134,0.13310342013316134,0.13310342013316134,-3.4655785878812733,-3.4655785878812733,-3.4655785878812733,-0.32266097685277445,-0.32266097685277445,-0.32266097685277445,0.5041497445974631,0.5041497445974631,0.5041497445974631,0.00803626212293013,0.00803626212293013,0.00803626212293013,0.1992332482195459,0.1992332482195459,0.1992332482195459,2.1219958774378918,2.1219958774378918,2.1219958774378918,0.0,0.0,0.0,2.0190010642584872
2015-09-16,2.9217606037406387,1.800306767582747,2.240425077774752,2.9217606037406387,2.9217606037406387,-0.9033244914278467,-0.9033244914278467,-0.9033244914278467,0.3539028888930512,0.3539028888930512,0.3539028888930512,-0.16495884928862953,-0.16495884928862953,-0.16495884928862953,0.1273724132857185,0.1273724132857185,0.1273724132857185,-0.575039375534851,-0.575039375534851,-0.575039375534851,-0.07240310163708291,-0.07240310163708291,-0.07240310163708291,-3.3428577742160384,-3.3428577742160384,-3.3428577742160384,0.13207955175034686,0.13207955175034686,0.13207955175034686,-3.3377411588256263,-3.3377411588256263,-3.3377411588256263,-0.30969981005516656,-0.30969981005516656,-0.30969981005516656,0.49557492770735906,0.49557492770735906,0.49557492770735906,0.00805473948884261,0.00805473948884261,0.00805473948884261,0.29812071150799974,0.29812071150799974,0.29812071150799974,2.141412571280192,2.141412571280192,2.141412571280192,0.0,0.0,0.0,2.0184361123127923
2015-09-17,2.9209321875860734,1.7890926330350991,2.2430839136863243,2.9209321875860734,2.9209321875860734,-0.9035250287664321,-0.9035250287664321,-0.9035250287664321,0.3520442081412287,0.3520442081412287,0.3520442081412287,-0.16258329753526093,-0.16258329753526093,-0.16258329753526093,0.05033748135631867,0.05033748135631867,0.05033748135631867,-0.43223248464482683,-0.43223248464482683,-0.43223248464482683,0.029157743819569183,0.029157743819569183,0.029157743819569183,-3.0944331475330307,-3.0944331475330307,-3.0944331475330307,0.12818429795632913,0.12818429795632913,0.12818429795632913,-3.2210301180199146,-3.2210301180199146,-3.2210301180199146,-0.2935078744519217,-0.2935078744519217,-0.2935078744519217,0.4463466683750332,0.4463466683750332,0.4463466683750332,0.008850227470414434,0.008850227470414434,0.008850227470414434,0.04038076427825248,0.04038076427825248,0.04038076427825248,2.1505273544883465,2.1505273544883465,2.1505273544883465,0.0,0.0,0.0,2.0174071588196414
2015-09-18,2.9201037714315077,1.771443953914216,2.197500009969872,2.9201037714315077,2.9201037714315077,-0.9230496674413354,-0.9230496674413354,-0.9230496674413354,0.26558560060071607,0.26558560060071607,0.26558560060071607,-0.18708212119523734,-0.18708212119523734,-0.18708212119523734,0.00539000717674089,0.00539000717674089,0.00539000717674089,-0.1571560862743987,-0.1571560862743987,-0.1571560862743987,0.041132628147143954,0.041132628147143954,0.041132628147143954,-3.0581921643546264,-3.0581921643546264,-3.0581921643546264,0.11619945932834429,0.11619945932834429,0.11619945932834429,-3.074045430411081,-3.074045430411081,-3.074045430411081,-0.29053929650457294,-0.29053929650457294,-0.29053929650457294,0.21524885878034342,0.21524885878034342,0.21524885878034342,0.007074215997374942,0.007074215997374942,0.007074215997374942,-0.013709240385347859,-0.013709240385347859,-0.013709240385347859,2.148851737298639,2.148851737298639,2.148851737298639,0.0,0.0,0.0,1.9970541039901724
2015-09-19,2.919275355276943,1.7304529909075383,2.161311101608329,2.919275355276943,2.919275355276943,-0.9716427595520002,-0.9716427595520002,-0.9716427595520002,-0.17225855525792613,-0.17225855525792613,-0.17225855525792613,-0.23101913387542466,-0.23101913387542466,-0.23101913387542466,-0.011419693525653684,-0.011419693525653684,-0.011419693525653684,-0.25508348675462905,-0.25508348675462905,-0.25508348675462905,0.3420413896286703,0.3420413896286703,0.3420413896286703,-2.7033681101457616,-2.7033681101457616,-2.7033681101457616,0.08402687857455121,0.08402687857455121,0.08402687857455121,-1.3385213867641232,-1.3385213867641232,-1.3385213867641232,-0.304381511251908,-0.304381511251908,-0.304381511251908,-0.8046745097738516,-0.8046745097738516,-0.8046745097738516,-0.012078101145466402,-0.012078101145466402,-0.012078101145466402,-0.40439190644840617,-0.40439190644840617,-0.40439190644840617,2.136117257042167,2.136117257042167,2.136117257042167,0.0,0.0,0.0,1.9476325957249427
2015-09-20,2.918446939122377,1.706414147692772,2.1273788892181718,2.9184469391223766,2.9184469391223766,-1.0069932431496866,-1.0069932431496866,-1.0069932431496866,-0.29155280422845226,-0.29155280422845226,-0.29155280422845226,-0.23150183213820366,-0.23150183213820366,-0.23150183213820366,0.014090310870824746,0.014090310870824746,0.014090310870824746,-0.5934300784643228,-0.5934300784643228,-0.5934300784643228,0.26134722483850675,0.26134722483850675,0.26134722483850675,-3.0021156209212965,-3.0021156209212965,-3.0021156209212965,0.07146340701289257,0.07146340701289257,0.07146340701289257,-0.8569262114805671,-0.8569262114805671,-0.8569262114805671,-0.2987959503375583,-0.2987959503375583,-0.2987959503375583,-1.0615517314652927,-1.0615517314652927,-1.0615517314652927,-0.01525795552912353,-0.01525795552912353,-0.01525795552912353,-0.11716698189936858,-0.11716698189936858,-0.11716698189936858,2.1122893596709784,2.1122893596709784,2.1122893596709784,0.0,0.0,0.0,1.9114536959726904
2015-09-21,2.9176185229678118,1.770878776731761,2.2092987572622538,2.9176185229678118,2.9176185229678118,-0.9276129681194485,-0.9276129681194485,-0.9276129681194485,0.20521644001981149,0.20521644001981149,0.20521644001981149,-0.1907974520484246,-0.1907974520484246,-0.1907974520484246,0.029619319807376518,0.029619319807376518,0.029619319807376518,-0.21556421753497687,-0.21556421753497687,-0.21556421753497687,-0.022478381751952346,-0.022478381751952346,-0.022478381751952346,-3.002722100474501,-3.002722100474501,-3.002722100474501,0.10375140181528593,0.10375140181528593,0.10375140181528593,-2.744951964117326,-2.744951964117326,-2.744951964117326,-0.2650763497778302,-0.2650763497778302,-0.2650763497778302,0.09462201138234895,0.09462201138234895,0.09462201138234895,0.0029370917311861713,0.0029370917311861713,0.0029370917311861713,-0.0024665952725761195,-0.0024665952725761195,-0.0024665952725761195,2.0775757276276288,2.0775757276276288,2.0775757276276288,0.0,0.0,0.0,1.9900055548483633
2015-09-22,2.916790106813246,1.8110541474106503,2.245303729823273,2.916790106813246,2.916790106813246,-0.8898719198163162,-0.8898719198163162,-0.8898719198163162,0.2941616491257928,0.2941616491257928,0.2941616491257928,-0.1579089807280707,-0.1579089807280707,-0.1579089807280707,0.019738566003948875,0.019738566003948875,0.019738566003948875,-0.22297282452741302,-0.22297282452741302,-0.22297282452741302,-0.06627411456298636,-0.06627411456298636,-0.06627411456298636,-3.1215339088241274,-3.1215339088241274,-3.1215339088241274,0.10617583150247542,0.10617583150247542,0.10617583150247542,-3.1003523678043017,-3.1003523678043017,-3.1003523678043017,-0.24706814927904883,-0.24706814927904883,-0.24706814927904883,0.24685217536083573,0.24685217536083573,0.24685217536083573,0.006114306084640777,0.006114306084640777,0.006114306084640777,0.19923324821943708,0.19923324821943708,0.19923324821943708,2.0324287407883737,2.0324287407883737,2.0324287407883737,0.0,0.0,0.0,2.0269181869969297
2015-09-23,2.9159616906586807,1.8052275751115159,2.251946272821077,2.9159616906586807,2.9159616906586807,-0.8888910738190834,-0.8888910738190834,-0.8888910738190834,0.29203987320012836,0.29203987320012836,0.29203987320012836,-0.1369189050569211,-0.1369189050569211,-0.1369189050569211,0.0012080020891575094,0.0012080020891575094,0.0012080020891575094,-0.3998441552051716,-0.3998441552051716,-0.3998441552051716,-0.1037011529347482,-0.1037011529347482,-0.1037011529347482,-3.1645536911246035,-3.1645536911246035,-3.1645536911246035,0.10409762548582245,0.10409762548582245,0.10409762548582245,-2.92705357313954,-2.92705357313954,-2.92705357313954,-0.2322832341886578,-0.2322832341886578,-0.2322832341886578,0.2329209473668582,0.2329209473668582,0.2329209473668582,0.004980881258468633,0.004980881258468633,0.004980881258468633,0.29812071150749025,0.29812071150749025,0.29812071150749025,1.9775419057980301,1.9775419057980301,1.9775419057980301,0.0,0.0,0.0,2.0270706168395973
2015-09-24,2.9151332745041154,1.801934275067364,2.2477758071635616,2.9151332745041154,2.9151332745041154,-0.8880100203301109,-0.8880100203301109,-0.8880100203301109,0.2857695456691953,0.2857695456691953,0.2857695456691953,-0.13483487808125583,-0.13483487808125583,-0.13483487808125583,-0.06941081460603526,-0.06941081460603526,-0.06941081460603526,-0.22381060567518463,-0.22381060567518463,-0.22381060567518463,-0.0025932332209902993,-0.0025932332209902993,-0.0025932332209902993,-2.842231027780915,-2.842231027780915,-2.842231027780915,0.09952962687477901,0.09952962687477901,0.09952962687477901,-2.7648233062231764,-2.7648233062231764,-2.7648233062231764,-0.21503126049753812,-0.21503126049753812,-0.21503126049753812,0.17828979244055493,0.17828979244055493,0.17828979244055493,0.004684105538736271,0.004684105538736271,0.004684105538736271,0.04038076427846494,0.04038076427846494,0.04038076427846494,1.9138402431723394,1.9138402431723394,1.9138402431723394,0.0,0.0,0.0,2.0271232541740045
2015-09-25,2.91430485834955,1.794237126775145,2.2233201682931525,2.91430485834955,2.91430485834955,-0.9060575329347393,-0.9060575329347393,-0.9060575329347393,0.19461700757561873,0.19461700757561873,0.19461700757561873,-0.15938387096839549,-0.15938387096839549,-0.15938387096839549,-0.10613296217092236,-0.10613296217092236,-0.10613296217092236,0.08026174113391507,0.08026174113391507,0.08026174113391507,0.009835244314002496,0.009835244314002496,0.009835244314002496,-2.7348130695705426,-2.7348130695705426,-2.7348130695705426,0.0872542506083853,0.0872542506083853,0.0872542506083853,-2.5733827665908113,-2.5733827665908113,-2.5733827665908113,-0.21178457199000758,-0.21178457199000758,-0.21178457199000758,-0.058007190383150005,-0.058007190383150005,-0.058007190383150005,0.0019100489008226417,0.0019100489008226417,0.0019100489008226417,-0.013709240385511818,-0.013709240385511818,-0.013709240385511818,1.8424647770213147,1.8424647770213147,1.8424647770213147,0.0,0.0,0.0,2.0082473254148105
2015-09-26,2.9134764421949844,1.743840747345243,2.1881604916191213,2.9134764421949844,2.9134764421949844,-0.9527537282422484,-0.9527537282422484,-0.9527537282422484,-0.24805512264834023,-0.24805512264834023,-0.24805512264834023,-0.20307311596945912,-0.20307311596945912,-0.20307311596945912,-0.1130545126009711,-0.1130545126009711,-0.1130545126009711,0.0063968488405056825,0.0063968488405056825,0.0063968488405056825,0.31201916528558205,0.31201916528558205,0.31201916528558205,-2.3131132467861306,-2.3131132467861306,-2.3131132467861306,0.055163680796652806,0.055163680796652806,0.055163680796652806,-0.795615711846378,-0.795615711846378,-0.795615711846378,-0.22613243746632844,-0.22613243746632844,-0.22613243746632844,-1.0826480300880381,-1.0826480300880381,-1.0826480300880381,-0.01811401108935615,-0.01811401108935615,-0.01811401108935615,-0.4043919064485212,-0.4043919064485212,-0.4043919064485212,1.7647514249924037,1.7647514249924037,1.7647514249924037,0.0,0.0,0.0,1.9607227139527361
2015-09-27,2.912648026040419,1.7146100195640246,2.1537598600077374,2.912648026040419,2.912648026040419,-0.9857718351580841,-0.9857718351580841,-0.9857718351580841,-0.3721570428211802,-0.3721570428211802,-0.3721570428211802,-0.2029649433322202,-0.2029649433322202,-0.2029649433322202,-0.07617237676810115,-0.07617237676810115,-0.07617237676810115,-0.31341664960113724,-0.31341664960113724,-0.31341664960113724,0.2332992109552031,0.2332992109552031,0.2332992109552031,-2.550809585286804,-2.550809585286804,-2.550809585286804,0.04303510154859302,0.04303510154859302,0.04303510154859302,-0.2751382126502868,-0.2751382126502868,-0.2751382126502868,-0.22182174518201506,-0.22182174518201506,-0.22182174518201506,-1.3434622138974408,-1.3434622138974408,-1.3434622138974408,-0.02201071353821844,-0.02201071353821844,-0.02201071353821844,-0.11716698189879587,-0.11716698189879587,-0.11716698189879587,1.6822047320275153,1.6822047320275153,1.6822047320275153,0.0,0.0,0.0,1.9268761908823349
