ds,y,supply_pc1,demand_pc1,supply_pc2,demand_pc2,supply_pc3,demand_pc3,supply_pc4,demand_pc4,supply_pc5,demand_pc5
2019-10-14,2.39067021262618,-0.14026321801473302,-0.19363479523655103,0.028684590473474,-0.3893385196360689,-0.8117990300307929,-0.567586152959798,0.258598681724859,-0.0352898909295252,0.0569127339274147,-0.0153844455612795
2019-10-15,2.42613698878642,-0.186443960914054,-0.591194707781319,0.18313097953214,-0.46906240203706706,-0.8443720684699391,-0.5424811555319989,0.133146803649088,-0.00957934744743086,0.112591747918116,-0.0425571523199389
2019-10-16,2.41402019565366,-0.18033190948343802,-0.613288897752244,0.160741917002934,-0.5233262291246871,-0.8341625887366291,-0.529629342165329,0.10325407344371401,0.062238758577728,0.12147947775535099,-0.0675507281960271
2019-10-17,2.34127621072169,-0.142777454411606,-0.6242865643632111,0.146856555917055,-0.537397361072845,-0.862368378333014,-0.57925632585112,0.0945434186746766,0.0435162375054881,0.14023294044755702,-0.0235589546149397
2019-10-18,2.3948717625761096,-0.0169620149135591,-0.284728673004437,0.126960164563518,-0.495073812167675,-0.7041248664964971,-0.5930918606387471,0.19116399986252497,-0.0075668559900841,0.13114356639297803,-0.0253870478736183
2019-10-19,2.36982789252533,0.32792066619424204,1.5252594022761101,-0.43588794273158504,-0.411494682641544,-0.312164243671258,-0.576104380037629,0.754309480222279,0.0404561174264079,-0.0712588389397763,0.11832617316408
2019-10-20,2.2269348400126003,0.464096021155632,1.99414275621775,-0.5633189040129161,-0.415927126598544,-0.188869559161904,-0.5124302032192489,0.8612908370433129,0.152680854571206,-0.09566219617564999,0.0687143572166948
2019-10-21,2.2406989791863103,0.120337392928415,-0.12641564698114,0.12833996252959,-0.503564037213001,-0.456537466630798,-0.462406695264478,0.12583994502565599,0.0792856283928356,0.11767536777273199,-0.0839343734015388
2019-10-22,2.34107823721144,0.101078017985438,-0.538596919508465,0.29476026247014603,-0.5734432444098331,-0.51201474039086,-0.444033329073528,-0.0142114354626026,0.107120709662384,0.16255125959459502,-0.115522468290211
2019-10-23,2.4782778319196,0.133593476380848,-0.5713340461313249,0.280999646948739,-0.617066441360981,-0.5295205184835929,-0.438337750221603,-0.0567268043423111,0.179507297964219,0.15783824967875199,-0.144033136718478
2019-10-24,2.41833444230498,0.19631214099019698,-0.588840044425812,0.272237016740173,-0.619945683718535,-0.589261184863104,-0.495326890805818,-0.0758941952242389,0.159816360872205,0.160444794590233,-0.102521833107259
2019-10-25,2.42732378635725,0.345348148035267,-0.25162996551535505,0.25388077803288395,-0.5661470846193161,-0.46533288523365507,-0.516515793383533,0.0125775551338502,0.106272870195408,0.132985149750295,-0.10567635309122099
2019-10-26,2.27717355548579,0.710838602412501,1.56006312513202,-0.311000430507356,-0.47109443780521704,-0.10940904126675999,-0.506666611560075,0.5699725629888189,0.15041194543735098,-0.0896241273226298,0.0379571406495539
2019-10-27,2.11005071614765,0.8643926852753391,2.03446352888335,-0.443941599326347,-0.464348748560329,-0.0228225868799727,-0.449721940060557,0.673637490682763,0.257418713706975,-0.135629458319203,-0.0104230401763063
2019-10-28,2.11293997608408,0.534236643129112,-0.0771352747560622,0.238911357552094,-0.541398055448832,-0.326855845507337,-0.40584168512563706,-0.0627166697832698,0.17757889179107603,0.0551966117972766,-0.16049459861138698
2019-10-29,2.186645610596,0.524340242537071,-0.4774042996605829,0.39349294907592997,-0.6015685548054971,-0.41740245995043107,-0.392867360248808,-0.201335903689136,0.19786504501671698,0.0771692843178395,-0.188157975818333
2019-10-30,2.3107357840544998,0.561611533822344,-0.495874863005397,0.3651993508803,-0.636635469914115,-0.467812677881563,-0.391690859582389,-0.240217064733232,0.261732228548662,0.0496985689302184,-0.21142733874292702
2019-10-31,2.29690639797776,0.6242171381143751,-0.497451305718952,0.339615736499948,-0.63236173688379,-0.5575283282098149,-0.45220772019396505,-0.253734341101214,0.23269350820603799,0.0302362728845781,-0.16342195202415302
2019-11-01,2.43781395884735,0.7681223298246009,-0.14341445922537696,0.30261484457482896,-0.5730343543179319,-0.46000199648864,-0.47584751359024197,-0.157831206406426,0.16912094373614497,-0.0180674384529348,-0.15892523782834198
2019-11-02,2.38505188167065,1.12343245183885,1.6851835494554401,-0.28222357021304806,-0.47426134272322,-0.12639738087280902,-0.467313826260233,0.408499081036334,0.202698631776153,-0.25978095770291,-0.00660886053901294
2019-11-03,2.34382201076216,1.26184323276797,2.17571796156705,-0.43588919072037197,-0.465745490321975,-0.0576802815390283,-0.410517988530438,0.52229011447151,0.298759695383208,-0.322669456104468,-0.0454270836032312
2019-11-04,2.43805161156212,0.9117839676312779,0.0786279837915874,0.22603796889751102,-0.543069442812476,-0.374912990291759,-0.36561578136861206,-0.20308770294707398,0.20773429190349998,-0.146070153205344,-0.18523366625163
2019-11-05,2.4886494085772,0.8775392083235178,-0.309591251766082,0.36006464085381396,-0.6056032960357041,-0.473916460986341,-0.350471036109453,-0.330239361519157,0.21673364657495897,-0.135289447935939,-0.2021242973107
2019-11-06,2.61193562504012,0.8864359473138979,-0.319258714833088,0.312150967331231,-0.645113248525728,-0.528111653429586,-0.3460232191488,-0.357529337351868,0.269343855757433,-0.17060545117669798,-0.21432271089947
2019-11-07,2.51821114425249,0.917153722453885,-0.31599497642638597,0.268423310105583,-0.6472994654946379,-0.617146591949264,-0.40223906073518895,-0.35969782279143697,0.22919997987420498,-0.194328942295417,-0.155166736612151
2019-11-08,2.4155075355927798,1.02625219552334,0.038298271178777,0.21525872645035896,-0.596333042845958,-0.514803961867426,-0.420640922779765,-0.2530422813459,0.154786016539764,-0.243152906068996,-0.139661734750733
2019-11-09,2.3461181572067997,1.3444980812547702,1.8620653893006498,-0.38330887693388893,-0.5076550191231239,-0.172686639108276,-0.406044424795618,0.323112322390432,0.177887343500476,-0.481573547716836,0.023301089579075004
2019-11-10,2.35614063351813,1.4442993848311,2.34231481609781,-0.547877353407676,-0.5107535741073309,-0.0922911052183481,-0.342489549764783,0.445500011855358,0.263927496326251,-0.537370516101902,-0.0054439161973639
2019-11-11,2.24062412018726,1.05483133612094,0.229271806086483,0.10629209549473599,-0.60095389448193,-0.39528208414432103,-0.29027452354655,-0.27276709123882303,0.163416317622431,-0.34998203651315896,-0.13594817427696698
2019-11-12,2.3051148080354,0.981140120272149,-0.18061720668620002,0.235943050534686,-0.677331751081935,-0.478133404112568,-0.26741644668113,-0.394502790360026,0.1635344388009,-0.324899777656402,-0.144486074596972
2019-11-13,2.12746116251154,0.951311855247924,-0.217546404345927,0.18718358147182398,-0.7313291958608019,-0.514947134536397,-0.25501583297104397,-0.41822394830494397,0.20792778263075895,-0.34266705989680396,-0.149436344348785
2019-11-14,2.10886932911623,0.944764712496053,-0.24683435422604397,0.14619428413823202,-0.748300350771082,-0.58605821162188,-0.303205173472315,-0.41876120207021295,0.160282544018944,-0.345933546605334,-0.0842639790645976
2019-11-15,2.13656203658998,1.0187591902234598,0.0700954843762334,0.0993103078352564,-0.712056972066185,-0.46592004407079207,-0.31367427638927897,-0.312436630349467,0.0791261724236044,-0.37179674322454603,-0.0640703062687563
2019-11-16,2.12538366046771,1.3047088492882601,1.85233613638746,-0.4895725338784339,-0.637676512635094,-0.106769138679328,-0.29140495272773304,0.261468131747536,0.0962808766955478,-0.585213413985899,0.102191224823744
2019-11-17,2.1699681739968897,1.3755998680020902,2.28770455481418,-0.6412839898755699,-0.654288581680144,-0.0106793007696317,-0.220599314744249,0.379798626850239,0.177201449346058,-0.614468896555035,0.0753280419691347
2019-11-18,2.31808421400326,0.961104157254161,0.12737915874783,0.0285938080542973,-0.7568740352023811,-0.299819289524357,-0.161711020059849,-0.34415498767873,0.0724243826227834,-0.39954029737264396,-0.0547022437700489
2019-11-19,2.14348321067006,0.8666724346451321,-0.331115343297388,0.176401526125472,-0.8441874940673431,-0.37107940130832107,-0.132903473319316,-0.472965550826352,0.0691531790172338,-0.346478697124919,-0.064129402550543
2019-11-20,2.23200448297183,0.820694946012232,-0.416793223308483,0.147771507874899,-0.907381456089126,-0.39887941379498704,-0.11541216651145,-0.504851477204925,0.11105349424717098,-0.33639429349762606,-0.0712533101173954
2019-11-21,2.3950291885333703,0.8027879015567091,-0.49371839613521395,0.12834689060819698,-0.9315597453682041,-0.46376539047328397,-0.15949129714732097,-0.514294665361833,0.0618285301208858,-0.312497949965655,-0.00942818729027944
2019-11-22,2.12083706025474,0.870300736773242,-0.222014623593058,0.10387635401931401,-0.900329772532487,-0.34029101856126004,-0.16693742946638299,-0.41722694755976,-0.0199798276678173,-0.31242980038419393,0.00638413693249634
2019-11-23,2.1393122455786697,1.15462653707867,1.5187240607915402,-0.46236571376885294,-0.82861614358315,0.0193184066719308,-0.142822777731692,0.147491630617498,-0.00253762157685414,-0.501658334309589,0.167394433568416
2019-11-24,2.15648857605002,1.2286239399519199,1.91760766007455,-0.591850396630659,-0.84545136188363,0.113108832469949,-0.0714223828923196,0.257148245110217,0.0796186108177516,-0.508938240163466,0.13459437940635302
2019-11-25,2.32754283193252,0.821735144559139,-0.272945899847298,0.0991945967989286,-0.945777736486916,-0.18086660264642998,-0.0132445153548129,-0.474517419367046,-0.022969701180743,-0.274663260247176,-0.0018593881955391198
2019-11-26,2.30935332291878,0.7390862515122629,-0.754259267094032,0.266476016448267,-1.02837121121867,-0.259183749717733,0.0135116881246054,-0.609633467882914,-0.0230987429991197,-0.205239426081067,-0.0179884972578583
2019-11-27,2.2635177160919704,0.708657386460522,-0.8543130671733871,0.255019693115743,-1.0844652389139,-0.295867853768247,0.0275941792984264,-0.645991266548502,0.0228917353058682,-0.182062802332077,-0.0318814758122894
2019-11-28,2.4027083466919503,0.709580389014879,-0.936286671000365,0.249904847018853,-1.09930244357323,-0.371005259858614,-0.0212485846977009,-0.657676102227966,-0.0213074332660023,-0.148555366709863,0.0233160182598742
2019-11-29,2.35606411933859,0.798658849267208,-0.6595956720487111,0.23637309881791602,-1.05668358533122,-0.258641602877904,-0.0347915162425044,-0.5602658954720611,-0.0971750343593811,-0.142489788313632,0.0328420352447895
2019-11-30,2.3541084391474,1.10669247047001,1.0966739958368001,-0.322738388116094,-0.971776447873075,0.0895359510485853,-0.0180666301819621,0.007679085773187041,-0.0729074526980414,-0.329386594032107,0.188092903797246
2019-12-01,2.1910595818274,1.20591368957094,1.52192092380243,-0.44925672318381304,-0.9739005133174449,0.17212247551654503,0.044709107631280005,0.12368138059027803,0.0169174341696292,-0.33797201592269205,0.150226321924509
2019-12-02,2.46238302196896,0.825120792565713,-0.631382504185496,0.24032502701245398,-1.0583216935859001,-0.132288066958893,0.0931024978433456,-0.598357205124469,-0.0772124942676186,-0.108532740971196,0.00954077074042994
2019-12-03,2.17169720724884,0.7687933545276929,-1.064747939104,0.401546255316296,-1.12416801965735,-0.21975792089518398,0.10900539790608,-0.720483006170174,-0.0681602077384952,-0.0472928524476084,-0.009871644519249809
2019-12-04,2.2059347936846803,0.764277076186604,-1.10659217561181,0.37936844935504793,-1.16304462620996,-0.263843884769688,0.111271426065975,-0.7404911357145371,-0.0123462423561334,-0.0353969681143338,-0.0260169400734966
2019-12-05,2.27487338337037,0.790095437983728,-1.1207757968473602,0.35891206527763203,-1.16057600787704,-0.34422543240884995,0.0497679645230966,-0.732559192966555,-0.0461749985752781,-0.0159530399508134,0.0280083182205869
