ds,y,supply_pc1,supply_pc2,supply_pc3,supply_pc4,supply_pc5,demand_pc1,demand_pc2,demand_pc3,demand_pc4,demand_pc5
2015-09-27,2.00043407747932,-0.49168369366431897,-0.404276816722416,0.21557058470047302,1.5926768019196,-0.0873488620424629,2.3571371538030097,1.0643258149473298,-0.0739987649897053,0.450102070001349,0.642810942957932
2015-09-28,2.04473569745051,-1.1461681016641698,0.665690530307885,0.558076848679593,0.36074222808720796,0.399555127936247,-0.918087855455154,0.8624908694846991,-0.17266447772517002,-0.0919306824689607,0.401044336363396
2015-09-29,2.0552636257841796,-0.611704029137829,1.18138120786664,1.21667758289071,-0.0229598333807339,-0.0417700955322522,-1.1850476262870702,0.638617196944364,-0.667762081949043,-0.11572408643847801,0.337409257483113
2015-09-30,2.0338658673478998,-0.7647522837076279,0.9293635205091271,0.90508354532654,0.270389145799529,-0.23424525227309198,-0.708925632362654,0.756280078218891,-0.4547216602389721,-0.20678197613428398,0.38242144488036106
2015-10-01,2.01628102454283,-1.57674379810837,-0.5114498315985251,0.10641583103068199,0.520215409269814,-1.0201087748534399,0.134317001360651,0.585995160427583,-0.28368177708722403,-0.233806613011913,0.15647246180281799
2015-10-02,1.9887372752888,-1.5181794911458601,-0.476215249529989,-0.24194211794157103,0.899920690895918,-0.8590553798590921,0.670061001692996,0.536257547064764,-0.32656749785267897,-0.3512941140026061,-0.238700317080265
2015-10-03,2.0771861540859,0.0304580067480177,0.212156092070904,0.290567767447417,1.4305389762421998,0.487420762435549,2.04814820242546,0.660792008205941,-0.6259021789745981,-0.307440930925168,-0.0137675654489208
2015-10-04,2.04743064015554,-0.8573656060010161,-0.50562395569484,0.45068155466414705,1.7939301776165102,-0.172600000137645,2.7027258310550804,0.488830267566257,-0.57322704500288,-0.426616452194678,-0.225942159936266
2015-10-05,2.0404045289141597,0.18807997487011702,1.08816643776771,0.25577295482900503,0.7341179972538381,0.150458327221934,0.46311211416191705,0.106114900910656,-0.39286987458422995,0.0327120280555152,-0.303396183746678
2015-10-06,1.9924209560520199,-0.22024268798263003,0.434739447370435,0.45922029049967295,0.536061975253365,-0.357194988457687,0.7998776681492241,0.674478572662974,0.5767801917356971,-0.276430036406862,-0.228932660466257
2015-10-07,2.00354669310213,-0.26065968912076604,0.2491706749323,0.6547127391242099,0.38563629076755,-0.341353241224081,0.665229706813777,0.6646625197732571,0.24871384577553696,-0.45978431808580705,-0.015006978343116999
2015-10-08,2.0503024039624,0.163641999134556,0.681877907232239,0.10642225822598401,0.0140029447823594,0.0821490570505471,-0.42143710974912,-0.0368626154196296,-0.287838128119919,-0.0342642168374726,-0.0621192313282483
2015-10-09,2.04626098019212,0.594476022081569,0.8449876145733181,0.464052048663122,-0.13429367293667,0.443469741266015,-0.27855365192557696,0.399381685924586,0.306132646763985,0.030950047335567,0.33900148062519
2015-10-10,2.03342375548695,-0.0262484474293285,-0.45256518293962206,0.41471396600001903,0.7744542511600641,-0.144122969647682,1.8125607004167898,0.14343828226562802,0.467663404462209,0.170993568419506,0.0127240317961911
2015-10-11,2.03454824709847,-0.0496824210614747,-0.6739504663432551,0.523801030723824,0.9742487638070959,-0.23901070094339802,2.36706165182565,-0.0971822364776715,0.447286041260555,-0.164677415025978,-0.123629181531633
2015-10-12,2.04190563922365,-0.450887011357762,-0.0522134415375965,0.906813895793182,0.00282574212314084,-0.3652070965214071,0.11511359315314099,-0.376534722949651,0.36737166276747296,-0.511198375202503,-0.240105161888797
2015-10-13,2.0740480690626297,-0.17542882873670398,0.41408226761961797,0.987387654634054,-0.35045320456178397,-0.344527951715893,-0.6505011534158229,-0.26711275970059,0.40885158573722796,-0.120801946486343,0.0725888593010389
2015-10-14,2.1400364109752803,0.628328458986404,1.47330049160531,1.9241375145867101,-0.5271952790856079,-0.16466723094745903,-0.805423350002273,-0.0189311722195026,0.510568269092422,0.0212410881780165,0.394628703855407
2015-10-15,2.0949949009446103,0.597231537873811,1.09285269007376,1.8193337542297598,-0.5992254842907329,-0.421640223689432,-0.5327822083538929,-0.23401705643880102,0.767859166142388,0.16665614650983301,0.15323460555200302
2015-10-16,2.07682242334277,-0.0731259420819922,0.23324267894578798,1.5582609255895798,-0.30124906420250896,-0.9834776869207329,0.198731962624561,-0.420829602857032,0.9299388606334351,0.0570280007705647,-0.27304242180355
2015-10-17,2.10260519412657,0.741920830688163,-0.18356190299739997,0.22999081532172896,0.409332383151751,-0.565587795853047,1.59121880270098,-0.783895152079293,0.39038577288666293,0.16400774864629,-0.16545997849211402
2015-10-18,2.09506468954864,0.624002329248349,-0.0995844730273414,0.15601708082847002,0.729560269697796,-0.9751765343634541,2.07696879217296,-0.0101641275336895,0.554241527792003,0.18039695847688297,0.041588656257653
2015-10-19,2.0487912738484098,0.0929907401844774,0.6147738060638871,0.183015896593397,0.0896596096512077,-0.245227082066825,-0.137229540446831,-0.42250237847819894,0.7027526355209449,-0.0923468012963598,-0.270610464582002
2015-10-20,2.09078692794927,-0.11944826936749199,0.43661446047862,0.142827394671955,-0.0566681085327478,-0.131028992870605,-0.37215648038462396,-0.178482985883242,1.18912298049642,-0.22213542304197303,-0.0926130112151676
2015-10-21,2.11968469182405,-0.21897248586677898,0.181142395840222,0.0121613895950441,0.0485991602865689,-0.317208508252099,-0.0993191891745132,-0.233495669166003,1.06232261146171,-0.0324896621798615,-0.19309849463781398
2015-10-22,2.16241503610645,0.26947498398646,0.895572287704521,0.183280878083578,-0.16545956422183403,-0.00280888557424712,-0.8275563758242491,-0.6401158538496761,0.615816648830692,0.19814071895554397,-0.00602069286476284
2015-10-23,2.08343094816051,0.44898843385590004,0.8100190361125369,0.258627373593318,-0.0726441690431544,-0.18251466186033102,-0.427696934655312,-0.8565835671177779,0.9889835999109201,0.199722975571861,0.16713985097305498
2015-10-24,2.03342375548695,1.2916078733866498,0.6166322381064561,0.21990650378583104,0.54685252436767,-0.0939770158224349,1.39326552961526,-0.434289628672956,0.865002299846129,-0.13634688761397,0.429621725330619
2015-10-25,2.00727824733424,1.4097753162705502,0.0690191921596925,0.38937147469215005,0.632740330621996,-0.171384626028218,2.18746135623744,-0.8958100836656651,0.9222948932932791,0.171504346072067,0.144890397891005
2015-10-26,1.98668217977951,1.26091805381027,0.112782875274987,0.6047275305645239,0.5188086073803321,-0.300795065858228,2.04533841353834,-0.587429659337527,0.76115264072558,0.0195980004977588,0.17611490332892102
2015-10-27,2.04883008652835,0.797631482465187,0.46319676227765294,0.23293901063317998,-0.62056979635727,-0.251857251825674,-0.6889305759846851,-1.43308414242624,0.5191529887951439,0.02287565152038,-0.0761815776849915
2015-10-28,2.12561137189746,1.1979400133006202,0.813849626685521,-0.160242597784112,-0.6969052303583511,-0.15503167365938597,-0.903200539856291,-0.919539133848688,0.8681703582941049,0.365457863437043,0.26295364970452106
2015-10-29,2.1165745397769196,0.7479414968053331,0.7478963270080831,-0.276473755578771,-0.731185977675018,-0.48054890945503703,-1.25268937581536,-1.09382984568375,0.621165272411308,0.21454320950235103,0.0506182328655647
2015-10-30,2.1170723365859803,1.07913942855501,0.7236758215923069,-0.0604859373565022,-0.427584548135864,-0.101004974752836,-0.4453304166598371,-0.570848685827494,0.17661188358121202,-0.0240183059685233,0.0896729356186447
2015-10-31,2.11680691596234,0.783113276887853,0.534434575847103,0.15168368338828303,0.962875616953692,-0.369899752223133,1.62583459841892,-0.43386780954356,-0.0049030337644948895,-0.156221818523642,0.10600355518895001
2015-11-01,2.0726909550128703,1.30529914803701,0.738099305379125,0.842306267159843,0.786667770949073,-0.31727911681549104,1.9535551406488298,-0.418330504569798,0.121496413483752,0.313942134798801,0.17142844438494298
2015-11-02,2.06348347802753,-0.039587321370272,-0.05202897889845099,0.242635877130304,-0.0544064804510739,-1.20658177039592,0.451976666551906,-0.306530722672964,0.7767244676783241,-0.208924588188331,-0.294355630311083
2015-11-03,2.11885969540959,0.286519376068448,0.00833780111075025,0.212576600546811,-0.53729752990311,-1.1580907876604098,-0.212853432900281,-1.5010534711656698,0.43159405023433,0.36983361851130897,-0.7505088228662321
2015-11-04,2.13468699255685,-0.187742109860154,0.180583684170945,0.0987657734410066,-0.571959326821734,-0.9711810372642979,-1.04471264745636,-1.60213003991848,0.283598258282025,0.912334031378216,-0.5719693996611079
2015-11-05,2.16855640686372,0.47318696812225497,0.9050754815439449,0.314714432630513,-0.573046286314048,-0.644379052614569,-1.1301091037903799,-1.1572246657439298,0.11785536428665301,0.408954881785886,-0.138259988261369
2015-11-06,2.15676109830662,1.1650635920771002,0.962658712639848,0.157338901959043,-0.465963671202368,-0.9154602191886321,-0.325580163934665,-1.03509650330954,0.552393086607575,0.497041089494986,-0.22073467328384802
2015-11-07,2.12522093631656,1.42850163216826,-0.35726067287560404,0.24545333518482504,0.20200644393820602,-0.9749318634451529,2.12708541395892,-0.9898018437613779,0.8341232552043728,0.42107740044641895,-0.38304692298312104
2015-11-08,2.10081839573154,1.3697677061466298,-0.43362939485003293,0.32189136821135,0.28277829274279,-1.53510471598246,2.3057973145405897,-1.43892832353287,0.688795937391408,-0.00776115495104879,-0.36077514180807596
2015-11-09,2.1414811292708,1.2827906695760902,0.9870813029565481,0.459849570763189,-0.615600318922727,-0.198838798350567,-0.514828915172289,-0.9967775384261741,0.581602995574217,0.160541892938475,-0.18414875495699104
2015-11-10,2.12414542506165,0.316710584774963,0.23419475738267298,0.466471213716984,-0.342739245997589,-0.14273756250659397,-0.197615501639745,-0.654279316999325,1.0543872316302199,0.0082737439218635,-0.229842705023553
2015-11-11,2.1413243272754197,0.62492069572961,0.308339437397866,-0.0366299176168143,-0.22309072844567604,-0.096637698185774,0.0147582388090386,-0.7677331091863739,1.41468615992443,0.6124136597155849,-0.357103539815943
2015-11-12,2.12388429346001,0.532025154157115,0.181335476959649,0.6200977978366661,-0.7652934124083229,-0.0141299243923867,-0.716945687683134,-0.824685308557234,0.525652872617548,-0.00395196824481537,-0.10049187478763301
2015-11-13,2.12904505988796,1.01526623640908,-0.144128871881699,0.19894411203026702,-0.8002789812001679,0.276520285938544,-0.345856937845238,-0.224022428456281,-0.40642797482524606,0.141921848458522,0.17010320870246698
2015-11-14,2.15094055396548,0.7200094402966041,-0.9075422022954279,0.33793778096991495,0.15845646237273098,-0.3727338251263929,1.64997715524646,-0.41729477726943104,0.296494732000667,0.0163208207885779,0.216068596769863
2015-11-15,2.1499884564914797,0.6499891982772039,-1.06792833368141,0.40028844745607206,0.2622479768603,-0.385562741708664,1.87586336554255,-0.7357861544465519,0.10665561691074402,0.0820470280252057,0.114578304342313
2015-11-16,2.1469028699282,0.500367984810556,-0.0183897092700109,0.556122181554992,-0.8109050678490161,-0.6922586988268629,-0.336218014168657,-0.115802615069815,0.46830671788795597,0.139798180612679,0.019420777328078998
2015-11-17,2.11018552741116,-0.28194851876338595,-0.977035869124551,0.57591675429331,-0.8074567552446,-1.4311787613931,0.10038111319167599,-0.722001958149674,1.18635957168627,0.0234269586262517,-0.501489314862911
2015-11-18,2.16220583117701,-0.239944621927598,-0.184215292602433,0.424096013611992,-0.571950976438148,-0.9445019779266078,-0.6762441275006079,-1.3538498913436698,0.633795705698848,0.305875122505628,-0.268608713147164
2015-11-19,2.18805620843837,-0.13882846285477402,-0.184427169122942,0.305006772297313,-0.70152266242615,-0.777986134543793,-0.8003609769433979,-1.0509664246638,0.753864145300837,0.30620759262583397,-0.19036208194079898
2015-11-20,2.1657486815594096,-0.7691074868976391,-1.18024295736656,-0.21635443957216002,-0.44970498068328796,-1.29215130071558,-0.0237301737603823,-0.514503706603785,1.2366051807912302,0.00992991782925157,-0.20967401141182002
2015-11-21,2.15244123805895,-0.295023144476107,-1.24991957385687,0.12369715486103,0.315520429850359,-0.6730476830360301,1.33398379501064,-1.1448734366980902,0.596363306209285,-0.229316326791903,-0.15907320313020099
2015-11-22,2.09236969962912,0.12611992391035,-2.4558862537626402,0.190818593336873,0.25880270175568304,-0.492309757230931,2.8692569348831296,-0.985945413012,1.45119756826571,0.340094321962915,-0.278197500921458
2015-11-23,2.12901279312603,-0.644583029224839,-1.32048606479225,0.6471444762467429,-0.7510281680102199,-1.41455361595354,0.0545305782869663,-1.21010746719402,1.2153493876861599,-0.26700653627960896,-0.297207408180229
2015-11-24,2.10724389757897,-0.7005341257084531,-1.0306281571520899,0.7070134779000871,-0.716967710571012,-1.6082520695568898,-0.0490417273156083,-0.7558873768867042,1.68880660033463,-0.400303934643868,-0.0022472156923689897
2015-11-25,2.13420899293208,-0.479155971700476,-0.852235808618522,0.315068564065987,-0.7279742894853299,-1.2818400129869099,-0.36546804905874497,-0.897309928457775,1.4390619219691003,-0.30530667208124895,0.001443465920677
2015-11-26,2.11783451854375,-0.818703177334957,-0.913716418639777,0.7425471287346941,-0.684595334946112,-0.827563880248448,-0.42683355661902295,-0.633482430892084,1.4440830063520802,-0.41699115359176003,0.074711688887902
2015-11-27,2.15917603179347,-0.4663106070292321,-0.288034965853038,0.747082972618631,-0.20848620220432001,-0.128716028377386,-0.156247444914705,-0.5453416883361,1.2048234931083002,-0.473240868124043,0.0706804153380965
2015-11-28,1.97932069738202,0.663522664270088,-2.3693471822770897,1.54792478667303,-0.834925729919066,0.0873689901939347,2.03661723913543,-0.6619316716938439,1.32142651847772,-0.34834388974370195,-0.144690915778702
2015-11-29,1.93916967962518,1.14790605694453,-2.29427473434156,1.52969833151464,-0.675499304456221,0.9555296173101591,2.31204646515424,-0.887132379793035,1.1958437314108898,0.117418476393813,0.308729838310143
2015-11-30,2.17312796993821,0.9637504986079242,-0.148132848499194,0.9368383983933559,-1.0576250022826,1.17310006420858,-0.646447888594926,-1.3352612123796999,0.7701381671137241,0.24520702269968,-0.12351197810257199
2015-12-01,2.1638170938993304,0.700796405136348,-0.0146605671243178,1.29111429951934,-1.2251027346499799,1.1368350352057799,-1.146892183478,-1.2372012865294,0.821947976748617,-0.0297252895203528,0.118733935407708
2015-12-02,2.21335835362439,0.773461591102818,-0.0692968456045211,1.09388708432076,-1.15011446892145,0.552198525741057,-0.724837159643389,-0.879763862523682,1.42003535738081,0.063991420694125,0.218831517250397
2015-12-03,2.16731733474818,0.5698761853147329,-0.3638150263502129,0.71758890690787,-1.05365604466755,0.211928206082922,-0.636594536180075,-1.00372427372796,1.23682264880276,-0.319620938597734,0.18605032912983702
2015-12-04,2.12244525628196,0.7158455337779692,-0.7629000199619059,1.60618192355473,-1.24724362996196,0.37156586977005296,0.0583812759046681,-0.5558553705164679,1.3791593187933502,-0.289247311532622,-0.0197815980995761
2015-12-05,2.03458835371362,0.986612918653789,-2.22168570613695,0.8789973566019091,-0.602036707277489,0.19965743669644198,2.2537359413501696,-1.09217012583627,1.4017761079162698,0.0106538334136319,-0.167054662529026
2015-12-06,2.07762222924452,1.84558595434971,-1.68666641213289,0.687851347176544,-0.6427993300840771,0.694329234642776,2.1058696853081496,-1.04598388155076,0.7789553280564159,0.304289006969886,0.0876457001742867
2015-12-07,2.10109376673666,1.1166626316664,-0.9703676772235841,1.05328762308481,-1.31124816646475,0.29623798616018,0.31670756763522806,-0.729258679762745,1.20197776824109,0.0320989076607106,-0.331859090787541
2015-12-08,2.18210065989395,1.3264401451507,-0.47748738670344504,1.10605970186789,-1.3859459617839,0.9659067832403461,-0.31643318240556895,-0.89231274532791,0.9735024678243901,0.34934080111595506,-0.125287453709461
2015-12-09,2.18329832107581,1.5357353683969501,-0.7123418246949549,0.7588995822588102,-1.6497460659956598,1.13433435425852,-0.68402051266121,-1.34630229118888,0.541084023681813,0.28260188256995505,0.0689912836403005
2015-12-10,2.17837254121,0.6252725150448679,-1.4397538799132201,0.8876930378111321,-1.62556851225003,0.137478271255287,-0.25873223503341497,-0.8746732606956931,1.4346758859153799,-0.24301828004438103,-0.0557071752881103
2015-12-11,2.32062395505354,0.8435725361585021,-0.674692990440925,1.35655883388766,-1.46151730687051,1.05609038955559,-0.6285882817978579,-1.27293378136237,0.709526958809101,-0.10740974768160799,-0.19240055660535801
2015-12-12,2.18943416340103,1.43582387780424,-1.3577760583376297,1.38076744977756,-1.0845818689136,0.24967075874217398,1.12108756723753,-1.2893456568064,0.706485456415057,-0.39455437564911,0.128497675510883
2015-12-13,2.09586645347854,0.987409866460506,-1.3681016796830499,0.598689843882294,0.067210291082935,0.0361863515093237,2.3822112349910096,-0.824345473887302,1.15705748973689,-0.326318215482588,-0.0201306004550739
2015-12-14,2.11647491190833,0.720658737800897,-0.5132316420466211,1.03044664582408,-0.7903672244010609,0.488733703297425,0.36504546992361003,-0.706401086952077,1.4679437701552298,0.075078535145768,-0.214142790587294
2015-12-15,2.12483014941386,0.326650537778954,-0.40100695215869797,0.87343114642832,-0.714271871612568,0.438014868301462,-0.10985777378071601,-0.777312647686501,1.3832493910528503,-0.26645490612441,-0.0693666401387402
2015-12-16,2.16420409932403,0.503888273089115,-0.4123623846527679,0.7344016895285329,-0.6271382992660861,1.0606280645139499,-0.0195477887350939,-0.6942461927759149,1.24216682883147,0.218866964120297,-0.0572511221138513
2015-12-17,2.20544797705168,0.6392145157359029,-0.16534528473267499,0.40313413262564296,-0.438689691415386,1.12713510547362,-0.159422127504852,-0.641945803775847,0.299813532630909,0.116744456246476,0.0361333501494866
2015-12-18,2.2352253450118704,0.7859446796809549,-0.0813487291810016,0.731839911074579,-0.19858285552874497,1.3046065608487298,0.408134031117459,-0.12250144527052699,0.292852106747045,0.604530591810552,0.154628295911754
2015-12-19,2.21945353707681,1.2087394954933302,-0.4501288888540789,0.947559266286485,0.23625567083486396,0.8995464063981821,1.91084277608466,-0.35325150137531297,0.376729158952418,0.13398708456444802,0.151440508152879
2015-12-20,2.1239169434981298,1.6552521569492502,-0.9537015590985021,0.75622463888159,0.28843890018210494,0.654218890724191,2.8264328474735,-0.0655833341393757,0.8414144109155091,-0.0046628118231166705,0.424158074365119
2015-12-21,2.14204514815774,0.40536845557225804,-1.04441537102588,0.37573443147133,-0.328717162353736,0.222269939197136,0.976972861685513,-0.25433155120767104,1.62631599492026,-0.22112634954264399,0.0009819023944095948
2015-12-22,2.1699681739968897,0.6258569883362121,-0.485502601512851,0.873721760084991,-0.40627311002257505,0.393066804823778,0.643876838577984,-0.278980370989134,1.41759092558034,-0.11665169827673501,0.10973090325444501
2015-12-23,2.1511552551509197,1.19899802500206,-0.33985829918047694,1.01935346978159,-0.46120917884238,0.5966312367026629,0.7930682007238891,-0.40566754553905704,0.7406649318469499,-0.23888071367355898,0.277949126970757
2015-12-24,2.1815291821065,1.3426061332734298,-0.259937535787234,1.0610646820386,0.0540276740786005,0.995550498151321,1.54227127992733,-0.243845447726797,0.8454158232046071,0.40699585906391206,0.427700600179595
2015-12-25,2.06295783408451,2.01747727699803,-1.11767200699494,0.7506731901241159,0.6985563000985059,0.8233073333335028,3.7140409262022596,-0.32791674065282694,0.754179404007445,0.590459649029035,0.49095310231738704
2015-12-26,2.12398223621146,2.20980509967888,-1.12104837592515,0.7785953927463491,0.530708723087247,1.00762728622977,3.5371251157212003,-0.632575393049917,0.649201845020152,0.372167486637666,0.499085767572547
2015-12-27,2.1432022250496,1.80094768573017,-1.2647703518942,0.788344546823817,0.392751847408165,0.6042589918249561,3.14631573729223,-0.869799279181771,0.587712253314741,-0.195045913900879,0.497695031059691
2015-12-28,2.18477657825085,1.87982001863862,-0.840619524098759,1.25450492580033,0.150664615092007,0.881687412295489,2.5627862991510297,-0.9017902929220749,0.567532884765433,0.0436950885961415,0.5721167948357321
2015-12-29,2.15136985024746,1.7736321449894301,-0.6635819840362089,1.44250521247228,0.00801593663708711,0.781450084070378,2.38459795936308,-0.875751279668699,0.833550916806843,0.364905699962346,0.199939856704511
2015-12-30,2.14013077837113,1.9261380409653202,-0.48674462966613896,1.2099927429626498,-0.24513184717251002,0.9263248192377891,1.77988559844184,-1.0248086808338999,0.604180340109452,0.214565953177367,0.278731158963321
2015-12-31,2.0578562087418897,1.28934978529613,-1.0904280579227599,1.79003608416154,-0.12866154110592098,0.22612847146443,2.3937028068973,-0.9433431075681479,0.51438530045158,-0.161359800179846,0.0926734963346373
2016-01-01,2.12142851836796,1.31432091235523,-1.58122063171107,0.9589937389413191,0.628977473568669,0.944087822204802,3.4792480938826,-0.696334121426248,0.389962516437721,0.39256359976453903,0.242613241373238
2016-01-02,2.15314385651374,1.46845114833467,-1.3715710308242801,0.8435458104271351,0.529345984190483,1.12496169096125,3.12589840515777,-0.679030281408251,0.22654863816781398,0.28002873269662604,0.3605151722978979
2016-01-03,2.07627625540422,0.7952549320696379,-1.8602060728665302,0.768771224538385,0.779984535327394,0.466034983530576,3.5911156313287504,-0.5383497123890921,0.00471703928288883,0.0350917639789268,0.014398708410129999
2016-01-04,1.9123283579604098,0.8188799986744679,-2.2136866204282097,0.8510930093258171,0.7550776976422191,0.240133168185224,3.98664763002599,-0.46385216941497104,-0.593050574379126,-0.0221935910810744,-0.30983922976481704
2016-01-05,2.07547396458895,1.1466114640407101,-1.04950451557748,0.474328803816719,0.435813007836039,0.9164685039250949,2.37114435467637,-0.248329811510198,-0.7283496082427611,0.242406232347643,-0.10627513248135799
2016-01-06,2.1381131464871697,0.8673592665288459,-0.880004208681252,0.441115525223225,0.316566755405195,0.5588911097080981,1.7917428555004098,-0.36379696625035396,-0.516828725636928,-0.00269988958094658,0.104868974080227
2016-01-07,2.14528965905415,0.0655819778276665,-1.5468139999268702,0.531917526893992,0.110587944206356,0.11112700102839801,1.61706966366995,-0.429656308744231,0.0818102129495464,-0.32360221601854605,0.0138733915585133
2016-01-08,2.1946808126499397,-0.34170910439360497,-1.29207928156218,0.384408164558378,0.304170899074018,0.148275514198692,1.36871418028752,-0.5716872220306509,0.14266616524828699,-0.186913540884374,-0.38141409074737803
2016-01-09,2.10741349748815,-0.126064990732124,-2.08389085406647,0.7063730965390079,0.700479407132401,0.0442841421167378,2.93599510930187,-0.697345570722449,0.36698370140956893,-0.440410173559391,0.0721171268392395
2016-01-10,2.1196187497525703,-0.0131876241057083,-2.0445128463541202,0.760750381677908,0.961905032617866,0.193288341325677,3.4637903905632696,-0.7350525478349592,0.6928312653256788,0.130491682836152,-0.0401831609979761
