ds,supply_pc1,demand_pc1,supply_pc2,demand_pc2,supply_pc3,demand_pc3,supply_pc4,demand_pc4,supply_pc5,demand_pc5
2017-08-16,-2.33790175492047,-2.78223014193842,0.7880775062011991,0.655064255236745,-0.494068643300199,-0.0325813200646309,-0.11846658866189201,-0.0602860077319052,0.6307562444161271,-0.0513768213160885
2017-08-17,-2.32042285495214,-2.7784970056787204,0.7600888039785569,0.657716983362705,-0.570400687889167,-0.111744604067887,-0.100606984590345,-0.100655891655013,0.643319963366347,-0.00126403033353962
2017-08-18,-2.22156529200547,-2.41598970483977,0.722280137330174,0.7165416859689,-0.45115761597470594,-0.15171182262656,0.0258752222170598,-0.173743655180109,0.626428639544148,0.0037485955942166602
2017-08-19,-1.91080745713945,-0.575674576080903,0.138292385786033,0.81609981161411,-0.0879201864629456,-0.15738530364872,0.62192568197999,-0.147685458817344,0.415378027870925,0.155041867395661
2017-08-20,-1.81602825148312,-0.0700622559260011,-0.0128596872769642,0.826834656340674,0.0177860850796362,-0.112923772310341,0.7645606439787599,-0.0569900175090702,0.382264714089486,0.11373593321536399
2017-08-21,-2.2083705051476,-2.14857290489597,0.6531913561474879,0.753283298266038,-0.255793908822209,-0.0787731905307421,0.0671762927479393,-0.151094231194186,0.587610743274646,-0.0299284273790641
2017-08-22,-2.28312603627994,-2.51454767387402,0.7928437033530259,0.696166502721753,-0.305295306725245,-0.0731235376963917,-0.0327653079036227,-0.14278249564696696,0.625966628211914,-0.0519344444952764
2017-08-23,-2.31255526329488,-2.4981237247964905,0.7518952576918121,0.663778090047548,-0.30506092127349,-0.0772687685236414,-0.033523347639675,-0.08839587438218,0.616909234028219,-0.0703780259011438
2017-08-24,-2.3175838358095295,-2.46472820178467,0.7162600223751571,0.6704456532982099,-0.335752865477638,-0.14155016910692,-0.00969865425514155,-0.12426053994149498,0.6179815447014979,-0.0184566435924888
2017-08-25,-2.24128162331337,-2.0760655629416003,0.6720573580626729,0.7319927650397751,-0.17224325063928697,-0.167875982580523,0.122579586639019,-0.19188982787847,0.592344173499122,-0.011025822488703001
2017-08-26,-1.9525420761113101,-0.213499372688157,0.0830240351931521,0.8329397415661809,0.232718361403623,-0.161450010816551,0.724177556580977,-0.159533254646852,0.375355727373163,0.14317934638138902
2017-08-27,-1.87865389292245,0.310155826267232,-0.0717674767161258,0.843726830275375,0.376450494519135,-0.106693608004684,0.872036521720489,-0.0618405838834758,0.339094291538491,0.105152332577468
2017-08-28,-2.29018050188724,-1.75472330623299,0.592067162417028,0.76892533242501,0.13608462938058502,-0.0642705563070557,0.179484618451536,-0.14841386380088198,0.543984317155509,-0.0349994232309036
2017-08-29,-2.38186115461858,-2.11157547128636,0.730900754091563,0.7093255978235319,0.11394408169484699,-0.0525389972617188,0.0839251414661695,-0.132222445469514,0.5844040597279629,-0.0533948975941671
2017-08-30,-2.4254460878896804,-2.09052750242839,0.690463251951429,0.673323453279202,0.134744511451007,-0.0529077621203908,0.0870515570015291,-0.0698072770223704,0.5796899215223149,-0.068263895971837
2017-08-31,-2.4414077695132597,-2.05688882525287,0.656559115887317,0.675377052153836,0.11700852691892098,-0.115777398405644,0.114228976795459,-0.0977040128722031,0.587084505142871,-0.01293181160495
